,Unnamed: 0,publish_time,entry_date,username,video_title,tokenised_title,genre,words_in_names,min_views,max_views,exit_date,percentage_view_increase,sentiment,name_sentiment,emotion,sentiment_polarity,name_sentiment_polarity
888,1164,2021-06-30T16:15:38Z,2021-07-03,Tabitha Swatosh,MY STUFF FELL OUT IN FRONT OF THE PRESIDENT #shorts,"['stuff', 'fell', 'president', 'shorts']",Youtuber,"['ta', 'os', 'tosh', 'swa', 'bit', 'swat', 'ab', 'wat', 'sh', 'tabitha', 'tha', 'ha', 'wa', 'tab', 'th']",920393,1166748,2021-07-04,0.2676628353322983,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.5, 'sadness': 0.5, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
889,1165,2021-07-02T16:16:24Z,2021-07-03,Marques Brownlee,iOS 15 Hands-On: Top 5 New Features!,"['ios', 'handson', 'new', 'features']",Youtuber,"['row', 'es', 'ow', 'ar', 'ma', 'ro', 'brow', 'mar', 'lee', 'brown', 'marque']",1797212,3004820,2021-07-04,0.6719340845709909,0.2714,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
890,1168,2021-07-02T20:00:13Z,2021-07-03,Mumbo Jumbo,Hermitcraft 8: Episode 4 - GIANT GHAST FARM!,"['hermitcraft', 'episode', 'giant', 'ghast', 'farm']",Youtuber,"['bo', 'ju', 'mu', 'umbo', 'um', 'mum', 'jumbo']",1416632,1901061,2021-07-04,0.3419582502724773,0.0,0.0,"{'fear': 1.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral,neutral
891,1169,2021-07-02T19:00:15Z,2021-07-03,Official Pink Panther,Pink Bubbles Wash Pink Clothes | 35 Minute Compilation | Pink Panther &amp; Pals,"['pink', 'bubbles', 'wash', 'pink', 'clothes', 'minute', 'compilation', 'pink', 'panther', 'pals']",Youtuber,"['pa', 'panther', 'pant', 'official', 'pan', 'ink', 'pin', 'ant', 'al', 'nth', 'fi', 'pi', 'pink', 'er', 'anther', 'th']",852710,6698920,2021-07-09,6.856035463404909,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
892,1170,2021-07-02T20:00:00Z,2021-07-03,Moriah Elizabeth,Paint With ME...,['paint'],Youtuber,"['abe', 'ah', 'liz', 'ria', 'bet', 'liza', 'eliza', 'mo', 'za', 'elizabeth', 'eli', 'el', 'li', 'ab', 'beth', 'mor', 'th', 'abet']",1085192,1600113,2021-07-04,0.4744976004246253,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
893,1172,2021-07-01T22:58:07Z,2021-07-03,Windies Cricket,Highlights | West Indies vs South Africa | Pollard &amp; Bravo Shine in Win | 4th CG Insurance T20I 2021,"['highlights', 'west', 'indies', 'vs', 'south', 'africa', 'pollard', 'bravo', 'shine', 'win', 'th', 'cg', 'insurance', 'ti']",Traditional Media,"['ket', 'es', 'crick', 'di', 'cric', 'indies', 'cricket', 'rick', 'wind', 'ric', 'ind', 'ie', 'win', 'wi', 'die']",1958272,2389354,2021-07-04,0.22013387312896268,0.5859,4.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,positive
894,1173,2021-07-03T00:15:11Z,2021-07-03,Anix RC,"[Reacción] Sexy •EICH,KHEA &amp; DUKI• || Anix RC","['reaccin', 'sexy', 'eichkhea', 'duki', 'anix', 'rc']",Youtuber,"['ani', 'nix', 'ni']",301341,449438,2021-07-04,0.4914598411766072,0.5267,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
895,1174,2021-07-03T04:04:57Z,2021-07-03,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,"['turn', 'orbeez', 'tutorial', 'shorts']",Youtuber,"['nit', 'un', 'fun', 'fu', 'te', 'fo', 'ort', 'fort', 'ni']",2490942,140549600,2021-07-12,55.42427643839158,0.0,4.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
896,1175,2021-07-02T04:41:55Z,2021-07-03,Carlos Feria,Trailer Official PA&#39; MI Carlos Feria,"['trailer', 'official', 'pa', 'mi', 'carlos', 'feria']",Trailer,"['eria', 'os', 'lo', 'car', 'ar', 'er', 'ria', 'fe', 'feria', 'carl', 'carlos', 'carlo']",436884,499734,2021-07-04,0.14385969731095669,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
897,1177,2021-07-02T22:00:16Z,2021-07-03,BuzzFeed Unsolved Network,The Menacing Case of the Monster with 21 Faces,"['menacing', 'case', 'monster', 'faces']",Youtuber,"['fee', 'feed', 'buzz', 'solve', 'un', 'work', 'bu', 'net', 'ne', 'sol', 'fe', 'ed', 'network', 'unsolved', 'wo']",1042650,1977851,2021-07-05,0.896946242746847,0.0,1.0,"{'fear': 0.5, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
898,1178,2021-07-03T00:02:21Z,2021-07-03,OfflineTV,OFFLINETV BLIND FRENCH FRY TASTE TEST CHALLENGE,"['offlinetv', 'blind', 'french', 'fry', 'taste', 'test', 'challenge']",Youtuber,"['li', 'line', 'net', 'ne', 'lin', 'linet']",1056138,1536502,2021-07-05,0.4548307134105581,-0.34,0.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
899,1179,2021-07-02T16:00:15Z,2021-07-03,thisisnoizy,NOIZY - TUNDE (Official Video HD),"['noizy', 'tunde', 'official', 'video', 'hd']",Music,"['sis', 'si', 'isis', 'hi', 'th']",902929,2859064,2021-07-11,2.1664327981491347,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
900,1180,2021-07-01T20:01:56Z,2021-07-03,MrBeast Shorts,Insane Balloon Challenge!,"['insane', 'balloon', 'challenge']",Youtuber,"['ho', 'short', 'ea', 'ast', 'mr', 'bea', 'st', 'shor', 'beast', 'sh', 'east', 'shorts', 'sho', 'ort']",4602485,7003971,2021-07-05,0.5217802991210183,-0.4003,0.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
901,1181,2021-07-02T21:11:40Z,2021-07-03,ABC Action News,Tampa and all of Florida in Hurricane Elsa&#39;s cone of uncertainty,"['tampa', 'florida', 'hurricane', 'elsas', 'cone', 'uncertainty']",Traditional Media,"['action', 'new', 'ion', 'ne', 'io', 'ab', 'ti', 'news', 'act']",115162,151098,2021-07-04,0.31204737673885485,-0.34,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
902,1182,2021-07-03T08:05:08Z,2021-07-03,ABC7,Video shows fire in Gulf of Mexico after gas pipeline rupture | ABC7,"['video', 'shows', 'fire', 'gulf', 'mexico', 'gas', 'pipeline', 'rupture', 'abc']",Traditional Media,['ab'],417184,1607073,2021-07-06,2.852192318017949,-0.34,0.0,"{'fear': 1.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
903,1183,2021-07-03T03:37:03Z,2021-07-04,MLB,OHTANI GETS TO 30 HOMERS!! Shohei Ohtani hits 2 homers to reach 30 before All-Star break!!!,"['ohtani', 'gets', 'homers', 'shohei', 'ohtani', 'hits', 'homers', 'reach', 'allstar', 'break']",Traditional Media,,1309838,1475555,2021-07-04,0.12651717235261153,0.3111,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
904,1184,2021-07-03T17:00:28Z,2021-07-04,DanTDM,I Have a Twin..,['twin'],Youtuber,"['dan', 'td', 'ant', 'da']",1814436,2883307,2021-07-06,0.5890926987780225,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
905,1185,2021-07-03T15:00:10Z,2021-07-04,The Berrics,BATB 12: Sunny Suljic Vs. Burberry Erry - Round 1,"['batb', 'sunny', 'suljic', 'vs', 'burberry', 'erry', 'round']",Youtuber,"['berri', 'err', 'er', 'ric', 'ber', 'th']",283813,371862,2021-07-05,0.3102359652306272,0.4215,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",positive,neutral
906,1187,2021-07-04T03:56:07Z,2021-07-04,Optus Sport,HIGHLIGHTS: Argentina v Ecuador | 2021 Copa America,"['highlights', 'argentina', 'v', 'ecuador', 'copa', 'america']",Traditional Media,"['tu', 'spor', 'po', 'opt', 'sport', 'ort', 'port']",632714,1550457,2021-07-05,1.4504863176727558,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
907,1188,2021-07-03T17:00:20Z,2021-07-04,iskall85,Hermitcraft 8: 4 - No Wings Club!,"['hermitcraft', 'wings', 'club']",Youtuber,"['skal', 'ka', 'al']",749658,935417,2021-07-05,0.2477916596634732,-0.3595,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
908,1189,2021-07-03T22:30:06Z,2021-07-04,Star Wars,STAR WARS: VISIONS | SPECIAL LOOK | DISNEY+,"['star', 'wars', 'visions', 'special', 'look', 'disney']",Traditional Media,"['tar', 'st', 'ar', 'war', 'star', 'wa', 'ta']",464198,907254,2021-07-05,0.9544547800722968,-0.0,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5, 'anticipation': 0.25}",neutral,negative
909,1190,2021-07-03T20:11:08Z,2021-07-04,Morat,Morat- En Coma (Teaser),"['morat', 'en', 'coma', 'teaser']",Youtuber,"['mora', 'ra', 'mo', 'rat', 'mor', 'ora']",184191,286487,2021-07-07,0.5553800131385356,0.0,0.0,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
910,1191,2021-07-02T22:00:12Z,2021-07-04,Eich,EICH - SEXY feat KHEA &amp; DUKI  (VIDEO OFICIAL),"['eich', 'sexy', 'feat', 'khea', 'duki', 'video', 'oficial']",Music,['ich'],489196,664636,2021-07-06,0.35862926107327125,0.6289,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",positive,neutral
911,1192,2021-07-03T23:11:57Z,2021-07-04,CalebCity,Getting caught in a stealth game.,"['getting', 'caught', 'stealth', 'game']",Youtuber,"['caleb', 'cit', 'city', 'ale', 'al', 'cal']",975724,1367683,2021-07-05,0.4017109346495525,-0.0772,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
912,1193,2021-07-03T17:11:58Z,2021-07-04,DougDoug,"Skyrim, but if I say &quot;train&quot; then Thomas the Tank Engine appears","['skyrim', 'train', 'thomas', 'tank', 'engine', 'appears']",Youtuber,"['ug', 'doug']",507270,660335,2021-07-05,0.301742661698898,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
913,1195,2021-07-02T17:00:10Z,2021-07-04,SNOWTHAPRODUCT,Snow Tha Product - Que Oso (Video Oficial),"['snow', 'tha', 'product', 'que', 'oso', 'video', 'oficial']",Music,"['duct', 'prod', 'nowt', 'od', 'rod', 'ow', 'product', 'ro', 'hap', 'snow', 'tha', 'ha', 'pro', 'th']",571108,662780,2021-07-05,0.16051604950377166,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
914,1196,2021-07-03T18:42:18Z,2021-07-04,Markiplier,AMONG US HORROR GAME | Impostor Hide,"['horror', 'game', 'impostor', 'hide']",Youtuber,"['kip', 'li', 'lier', 'ar', 'ma', 'er', 'mar', 'ark', 'plier', 'ie', 'lie', 'mark']",1954348,2449390,2021-07-05,0.253302891808419,-0.7297,0.0,"{'fear': 1.0, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.16666666666666666, 'positive': 0.0, 'negative': 0.16666666666666666, 'sadness': 0.16666666666666666, 'disgust': 0.16666666666666666, 'joy': 0.0}",negative,neutral
915,1197,2021-07-03T17:00:23Z,2021-07-04,Doobus Goobus,Friday night hunkin&#39; : Senpai,"['friday', 'night', 'hunkin', 'senpai']",Youtuber,"['doob', 'goo', 'bu', 'bus']",720877,896931,2021-07-05,0.2442219685189013,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
916,1200,2021-07-03T21:00:04Z,2021-07-04,Gigguk,You Missed 2021&#39;s Best Anime.,"['missed', 's', 'best', 'anime']",Traditional Media,"['gig', 'gi']",296609,363109,2021-07-05,0.22420088399205687,0.4588,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
917,1201,2021-07-03T01:00:06Z,2021-07-04,Klem Family,Balloon Stack Challenge!,"['balloon', 'stack', 'challenge']",Youtuber,"['amil', 'em', 'fa', 'family', 'ly', 'fam', 'mil', 'ami', 'mi']",2298303,2929570,2021-07-06,0.2746665692034514,0.1511,0.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
918,1202,2021-07-04T10:00:10Z,2021-07-04,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),"['voyage', 'x', 'snik', 'bounce', 'official', 'video']",Music,"['ide', 'os', 'video', 'de', 'id']",764779,8526461,2021-07-27,10.148921453125674,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral,neutral
919,1203,2021-07-03T17:00:13Z,2021-07-05,Luke TheNotable,100 Days - [Minecraft End],"['days', 'minecraft', 'end']",Youtuber,"['notable', 'ta', 'able', 'luke', 'table', 'ab', 'lu', 'hen', 'en', 'tab', 'uke', 'th']",2154994,2990254,2021-07-06,0.38759272647626863,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
920,1205,2021-07-03T18:15:00Z,2021-07-05,UFC - Ultimate Fighting Championship,UFC 264 Countdown: Poirier vs McGregor 3,"['ufc', 'countdown', 'poirier', 'vs', 'mcgregor']",Traditional Media,"['championship', 'ion', 'hi', 'champ', 'mat', 'ing', 'ma', 'shi', 'sh', 'tin', 'mate', 'ultima', 'ham', 'ting', 'te', 'cha', 'ate', 'fig', 'tim', 'hip', 'cham', 'ultimate', 'fight', 'champion', 'fighting', 'fi', 'pi', 'ons', 'ship', 'io', 'ti', 'ha', 'ima']",2001697,3955026,2021-07-09,0.9758365027274356,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral,positive
921,1207,2021-07-01T11:49:01Z,2021-07-05,Jake Fellman,Minecraft RTX 59% SIMP #Shorts,"['minecraft', 'rtx', 'simp', 'shorts']",Youtuber,"['el', 'ma', 'jake', 'man', 'fe', 'ak', 'ake', 'ell', 'fell']",7956389,12610468,2021-07-06,0.584948649443862,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
922,1208,2021-07-04T11:00:32Z,2021-07-05,DRIVETRIBE,James May properly drives his new car for the first time,"['james', 'properly', 'drives', 'new', 'car', 'time']",Youtuber,"['rib', 'drive', 'ribe', 'rive', 'tribe', 'rivet', 'tri', 'vet']",478302,1089473,2021-07-07,1.277793109792558,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral,neutral
923,1209,2021-07-05T03:46:38Z,2021-07-05,funny Official 99,New funny Vlog how to makenew funnytiktokvideo #1on trending#viral #funnyOfficial #fyp#YouTubeIndia,"['new', 'funny', 'vlog', 'makenew', 'funnytiktokvideo', 'trendingviral', 'funnyofficial', 'fypyoutubeindia']",Youtuber,"['fi', 'official', 'funny', 'un', 'fun', 'fu', 'al']",113636069,115144556,2021-07-05,0.013274720018694064,0.4404,4.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,positive
924,1210,2021-07-03T18:14:19Z,2021-07-05,Wimbledon,Roger Federer vs Cameron Norrie | Third Round Highlights | Wimbledon 2021,"['roger', 'federer', 'vs', 'cameron', 'norrie', 'round', 'highlights', 'wimbledon']",Traditional Media,"['led', 'wimble', 'ed', 'don', 'wi', 'edo', 'wim']",504827,544987,2021-07-05,0.07955200494426802,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
925,1211,2021-06-29T01:43:40Z,2021-07-05,Jojo Sim,The LONGEST STRAW IN THE WORLD.. #Shorts,"['longest', 'straw', 'world', 'shorts']",Youtuber,"['sim', 'si', 'jo']",13976393,28025092,2021-07-08,1.0051734378104564,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
926,1212,2021-06-25T09:02:18Z,2021-07-05,Thanh Thảo Official,Oddly Satisfying Video #Shorts,"['oddly', 'satisfying', 'video', 'shorts']",Music,"['fi', 'official', 'han', 'al', 'tha', 'ha', 'th']",30518834,55496543,2021-07-06,0.8184358878193053,0.4588,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,positive
927,1213,2021-07-03T17:00:20Z,2021-07-05,Sambucha,I found the final scene from Avengers: Endgame in Geoguessr,"['found', 'final', 'scene', 'avengers', 'endgame', 'geoguessr']",Youtuber,"['sam', 'bu', 'ha', 'sa', 'cha']",856090,1429985,2021-07-06,0.6703676015372215,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,positive
928,1214,2021-07-04T16:38:58Z,2021-07-05,Dani Razooqi,Making rolled ice cream for a regular customer,"['making', 'rolled', 'ice', 'cream', 'regular', 'customer']",Youtuber,"['dan', 'ani', 'zo', 'dani', 'ra', 'zoo', 'razoo', 'azo', 'da', 'ni']",546920,2015142,2021-07-07,2.6845279017040884,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",neutral,neutral
929,1216,2021-07-04T15:15:01Z,2021-07-05,TheOdd1sOut,Lizard Cupid #shorts,"['lizard', 'cupid', 'shorts']",Youtuber,"['ut', 'odd', 'theo', 'sou', 'od', 'th']",1337656,1700465,2021-07-06,0.2712274306697686,0.0,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,negative
930,1218,2021-07-04T22:00:11Z,2021-07-05,Tiago PZK,"Tiago PZK, Lit Killah - Entre Nosotros (Official Trailer)","['tiago', 'pzk', 'lit', 'killah', 'entre', 'nosotros', 'official', 'trailer']",Trailer,"['ago', 'ti']",490142,698091,2021-07-08,0.4242627646681982,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
931,1219,2021-07-04T17:00:23Z,2021-07-05,Mati Spano,A COCINAR! | COOKING SIMULATOR #1,"['cocinar', 'cooking', 'simulator']",Youtuber,"['pa', 'span', 'pan', 'mat', 'ati', 'ma', 'spa', 'ti']",198404,381284,2021-07-07,0.9217556097659322,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
932,1220,2021-07-04T21:53:36Z,2021-07-05,Block Facts,36 Minecraft Ideas Mojang Rejected,"['minecraft', 'ideas', 'mojang', 'rejected']",Youtuber,"['lo', 'acts', 'ock', 'fa', 'block', 'bloc', 'blo', 'lock', 'fact', 'act']",585608,1413719,2021-07-07,1.4141046570402045,-0.5106,-1.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,negative
933,1221,2021-07-04T14:46:44Z,2021-07-05,NekoKaren,Soul Glass Painting (audio by knowledgesaurus),"['soul', 'glass', 'painting', 'audio', 'knowledgesaurus']",Youtuber,"['oka', 'ne', 'ko', 'ar', 'ka', 'en', 'karen', 'ok']",453739,1155729,2021-07-07,1.5471229054588649,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
934,1222,2021-07-04T07:00:13Z,2021-07-05,Triggered Insaan,I Found The Funniest Bangladeshi Action Scenes,"['found', 'funniest', 'bangladeshi', 'action', 'scenes']",Youtuber,"['tri', 'rigger', 'sa', 'saa', 'red', 'ge', 'aa', 'rig', 'ere', 'ger', 'trig', 'ed', 'triggered', 'trigger', 'er', 'saan']",4871222,6401047,2021-07-09,0.3140536399285436,0.5574,-1.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",positive,negative
935,1223,2021-07-05T09:00:20Z,2021-07-05,FNCEnt,SF9 &#39;Tear Drop&#39; MUSIC VIDEO,"['sf', 'tear', 'drop', 'music', 'video']",Music,"['cent', 'ce', 'en']",562636,1101222,2021-07-07,0.9572547792889186,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
